,Dwell_100,Dwell_101,mean,std
1124,4.9,7.0,5.95,1.0499999999999998
1125,19.05,4.92,11.985,7.065
1126,11.73,17.15,14.44,2.709999999999999
1127,2.12,4.0,3.06,0.94
1128,18.0,12.37,15.184999999999999,2.8150000000000004
1129,2.86,3.58,3.2199999999999998,0.3600000000000001
1130,12.42,4.0,8.21,4.21
1131,6.47,5.41,5.9399999999999995,0.5299999999999998
1132,19.0,2.46,10.73,8.270000000000001
1133,14.56,6.42,10.49,4.07
1134,5.99,13.05,9.52,3.5300000000000002
1135,2.88,21.0,11.94,9.059999999999999
1136,6.13,6.79,6.46,0.33000000000000007
1137,24.47,6.35,15.41,9.059999999999999
1138,19.93,5.04,12.485,7.445
1139,4.94,3.37,4.155,0.7850000000000001
1140,2.09,20.11,11.1,9.01
1141,1.42,44.0,22.71,21.290000000000003
1142,1.3,3.42,2.36,1.06
1143,4.0,2.48,3.24,0.76
1144,8.3,20.0,14.15,5.85
1145,4.0,7.12,5.5600000000000005,1.56
1146,29.0,2.37,15.685,13.315000000000001
1147,4.0,8.85,6.425,2.425
1148,1.16,7.109999999999999,4.135,2.9749999999999996
1149,44.0,20.0,32.0,12.0
1150,12.82,9.73,11.275,1.545
1151,3.36,6.67,5.015,1.655
1152,10.05,2.24,6.1450000000000005,3.9050000000000002
1153,6.28,1.61,3.9450000000000003,2.335
1154,6.199999999999999,10.64,8.42,2.2200000000000006
1155,3.36,4.11,3.7350000000000003,0.3750000000000002
1156,23.0,4.0,13.5,9.5
1157,7.81,31.0,19.405,11.595
1158,22.0,7.2,14.6,7.3999999999999995
1159,2.57,6.63,4.6,2.03
1160,42.0,2.43,22.215,19.785
1161,15.89,2.43,9.16,6.73
1162,20.0,5.470000000000001,12.735,7.265
1163,3.29,5.640000000000001,4.465,1.1750000000000003
1164,8.54,3.0,5.77,2.7699999999999996
1165,7.0,3.97,5.485,1.515
1166,9.09,3.17,6.13,2.96
1167,5.31,7.51,6.41,1.1
1168,7.78,4.49,6.135,1.645
1169,2.93,3.28,3.105,0.17499999999999982
1170,9.48,4.49,6.985,2.495
1171,3.44,7.08,5.26,1.82
1172,4.0,4.75,4.375,0.375
1173,2.5,22.0,12.25,9.75
1174,4.0,21.0,12.5,8.5
1175,1.53,7.34,4.435,2.9049999999999994
1176,17.3,20.1,18.700000000000003,1.4000000000000004
1177,1.27,5.38,3.325,2.055
1178,30.0,17.0,23.5,6.5
1179,7.12,19.65,13.385,6.264999999999999
1180,1.97,6.53,4.25,2.2800000000000002
1181,4.52,2.56,3.54,0.9799999999999998
1182,9.17,10.77,9.969999999999999,0.7999999999999998
1183,2.82,5.25,4.035,1.215
1184,2.82,5.69,4.255,1.4350000000000003
1185,20.26,4.0,12.13,8.13
1186,1.98,20.22,11.1,9.12
1187,45.9,4.0,24.95,20.95
1188,18.0,7.0,12.5,5.5
1189,24.0,12.64,18.32,5.68
1190,3.22,2.81,3.015,0.20500000000000007
1191,1.5,5.95,3.725,2.225
1192,2.68,30.0,16.34,13.66
1193,7.83,6.43,7.13,0.7000000000000002
1194,2.39,6.140000000000001,4.265000000000001,1.8750000000000002
1195,3.36,9.45,6.404999999999999,3.045
1196,15.03,7.699999999999999,11.364999999999998,3.665
1197,6.0,5.14,5.57,0.43000000000000016
1198,18.69,7.08,12.885000000000002,5.805
1199,34.15000000000001,3.26,18.705000000000005,15.445000000000006
1200,4.35,24.0,14.175,9.825000000000001
1201,2.34,3.44,2.8899999999999997,0.55
1202,43.0,11.72,27.36,15.64
1203,3.7,14.74,9.22,5.52
1204,17.87,6.06,11.965,5.905
1205,7.08,7.8,7.4399999999999995,0.35999999999999993
1206,6.01,14.69,10.35,4.34
1207,10.68,15.29,12.985,2.3049999999999997
1208,9.43,12.57,11.0,1.5700000000000003
1209,8.89,4.7,6.795,2.095
1210,12.26,3.46,7.859999999999999,4.4
1211,8.39,14.57,11.48,3.09
1212,35.85,2.31,19.080000000000002,16.77
1213,10.01,8.11,9.059999999999999,0.9500000000000002
1214,5.86,2.9,4.38,1.4800000000000002
1215,2.0,7.529999999999999,4.765,2.7649999999999997
1216,2.54,7.97,5.255,2.715
1217,15.2,39.4,27.299999999999997,12.099999999999998
1218,3.42,3.31,3.365,0.05499999999999994
1219,21.0,18.9,19.95,1.0500000000000007
1220,19.33,15.57,17.45,1.879999999999999
1221,3.04,45.25,24.145,21.105
1222,4.16,3.24,3.7,0.45999999999999996
1223,6.15,2.96,4.555,1.5950000000000002
1224,14.27,6.35,10.309999999999999,3.96
1225,7.66,4.09,5.875,1.7850000000000001
1226,1.87,30.0,15.935,14.065000000000001
1227,6.6,15.59,11.094999999999999,4.495
1228,8.9,6.18,7.54,1.3600000000000003
1229,7.04,1.97,4.505,2.535
1230,42.0,3.16,22.58,19.419999999999998
1231,12.78,2.54,7.66,5.12
1232,2.98,11.04,7.01,4.03
1233,3.56,2.06,2.81,0.75
1234,2.28,21.0,11.64,9.36
1235,39.15,5.529999999999999,22.34,16.81
1236,3.94,1.47,2.705,1.2349999999999999
1237,2.83,6.24,4.535,1.705
1238,8.0,30.0,19.0,11.0
1239,3.15,3.66,3.4050000000000002,0.2550000000000001
1240,3.68,5.49,4.585,0.905
1241,7.1,9.44,8.27,1.17
1242,27.0,4.78,15.89,11.11
1243,6.19,2.02,4.105,2.0850000000000004
1244,2.32,6.94,4.63,2.3100000000000005
1245,5.63,5.91,5.77,0.14000000000000012
1246,20.23,3.21,11.72,8.510000000000002
1247,11.09,2.61,6.85,4.24
1248,9.39,24.0,16.695,7.305
1249,6.800000000000001,13.84,10.32,3.5199999999999996
1250,3.16,23.0,13.08,9.92
1251,3.09,9.31,6.2,3.1100000000000003
1252,3.17,4.1,3.635,0.46499999999999986
1253,1.64,4.5,3.07,1.4300000000000002
1254,2.25,2.98,2.615,0.365
1255,8.0,3.83,5.915,2.085
1256,2.11,4.07,3.09,0.9800000000000002
1257,3.6,10.82,7.21,3.61
1258,4.37,1.87,3.12,1.25
1259,3.31,1.57,2.44,0.87
1260,1.87,2.69,2.2800000000000002,0.4099999999999999
1261,3.7,9.79,6.744999999999999,3.0449999999999995
1262,13.98,16.93,15.455,1.4749999999999996
1263,4.0,7.84,5.92,1.92
1264,6.04,7.0,6.52,0.48
1265,7.49,7.0,7.245,0.2450000000000001
1266,5.720000000000001,20.58,13.149999999999999,7.429999999999999
1267,2.74,8.04,5.39,2.6499999999999995
1268,5.79,1.7,3.745,2.045
1269,42.0,14.26,28.13,13.870000000000001
1270,7.59,9.58,8.585,0.9950000000000001
1271,3.44,3.69,3.565,0.125
1272,8.07,19.1,13.585,5.515000000000001
1273,30.0,1.11,15.555,14.445
1274,9.21,23.0,16.105,6.895
1275,22.15,9.87,16.009999999999998,6.139999999999999
1276,3.26,13.46,8.36,5.1000000000000005
1277,4.390000000000001,48.0,26.195,21.805
1278,4.38,2.85,3.615,0.7649999999999999
1279,36.49,4.0,20.245,16.245
1280,6.9,6.85,6.875,0.025000000000000355
1281,5.79,3.02,4.405,1.385
1282,5.22,3.1,4.16,1.0599999999999998
1283,22.0,6.92,14.46,7.54
1284,2.16,21.0,11.58,9.42
1285,3.82,18.95,11.385,7.5649999999999995
1286,1.62,7.52,4.57,2.9499999999999993
1287,7.93,9.95,8.94,1.0099999999999998
1288,18.03,2.92,10.475000000000001,7.555000000000001
1289,38.58,3.54,21.06,17.52
1290,24.0,5.51,14.754999999999999,9.245000000000001
1291,2.41,22.0,12.205,9.795
1292,18.14,7.21,12.675,5.465000000000001
1293,2.83,4.99,3.91,1.08
1294,4.0,0.74,2.37,1.6300000000000001
1295,4.0,8.66,6.33,2.33
1296,15.1,3.76,9.43,5.67
1297,9.1,3.26,6.18,2.92
1298,11.85,3.79,7.82,4.03
1299,6.78,30.0,18.39,11.61
1300,21.36,10.41,15.885,5.475
1301,26.0,3.55,14.775,11.225000000000001
1302,12.12,5.55,8.834999999999999,3.2849999999999997
1303,19.0,4.0,11.5,7.5
1304,1.54,4.0,2.77,1.23
1305,1.93,1.56,1.745,0.18499999999999994
1306,8.44,12.08,10.26,1.8200000000000003
1307,3.69,2.34,3.0149999999999997,0.675
1308,5.82,13.49,9.655000000000001,3.835
1309,10.15,7.31,8.73,1.4200000000000004
1310,9.03,7.57,8.3,0.7299999999999995
1311,2.15,19.0,10.575,8.425
1312,3.29,1.5,2.395,0.895
1313,3.08,3.75,3.415,0.33499999999999996
1314,2.98,7.0,4.99,2.01
1315,6.0,11.36,8.68,2.6799999999999997
1316,2.24,6.63,4.4350000000000005,2.195
1317,2.32,30.0,16.16,13.84
1318,1.19,2.7,1.945,0.7550000000000001
1319,6.46,20.0,13.23,6.77
1320,2.87,2.13,2.5,0.3700000000000001
1321,2.61,3.82,3.215,0.605
1322,3.22,3.02,3.12,0.10000000000000009
1323,3.72,5.97,4.845,1.1249999999999998
1324,11.85,3.4,7.625,4.225
1325,5.85,7.2,6.525,0.6750000000000003
1326,6.449999999999999,7.02,6.734999999999999,0.28500000000000014
1327,4.35,8.14,6.245,1.8950000000000005
1328,9.55,19.0,14.275,4.725
1329,12.22,8.01,10.115,2.1050000000000004
1330,3.75,8.71,6.23,2.4800000000000004
1331,21.0,4.0,12.5,8.5
1332,5.25,5.0,5.125,0.125
1333,1.87,2.44,2.1550000000000002,0.2849999999999999
1334,11.69,3.93,7.81,3.88
1335,21.0,5.81,13.405,7.595000000000001
1336,16.07,9.49,12.780000000000001,3.29
1337,4.37,3.18,3.7750000000000004,0.595
1338,6.79,2.35,4.57,2.22
1339,18.0,7.09,12.545,5.455
1340,8.98,3.24,6.11,2.87
1341,3.77,5.44,4.605,0.8350000000000002
1342,3.55,4.9,4.225,0.6750000000000003
1343,7.0,14.01,10.504999999999999,3.5050000000000003
1344,2.01,38.35,20.18,18.17
1345,3.0,18.75,10.875,7.875
1346,6.73,1.28,4.005,2.725
1347,4.0,2.36,3.1799999999999997,0.8200000000000001
1348,2.3,35.28,18.79,16.49
1349,5.98,3.9,4.94,1.0400000000000003
1350,2.58,2.12,2.35,0.22999999999999998
1351,16.27,4.67,10.469999999999999,5.8
1352,16.28,3.75,10.015,6.265000000000001
1353,4.9,6.0,5.45,0.5499999999999998
1354,6.65,4.0,5.325,1.3250000000000002
1355,20.0,15.59,17.795,2.205
1356,6.12,7.79,6.955,0.835
1357,2.38,8.0,5.1899999999999995,2.81
1358,2.11,8.0,5.055,2.945
1359,5.61,8.0,6.805,1.1949999999999998
1360,12.34,16.64,14.49,2.1500000000000004
1361,2.95,17.12,10.035,7.085
1362,5.69,1.85,3.7700000000000005,1.9200000000000002
1363,50.85,19.23,35.04,15.81
1364,1.28,12.21,6.745,5.465000000000001
1365,3.58,11.78,7.68,4.1
1366,5.44,15.27,10.355,4.915
1367,6.64,5.76,6.199999999999999,0.43999999999999995
1368,12.86,6.630000000000001,9.745000000000001,3.1149999999999993
1369,6.07,25.0,15.535,9.465
1370,3.49,11.59,7.54,4.05
1371,3.58,5.89,4.734999999999999,1.1549999999999998
1372,6.72,6.11,6.415,0.3049999999999997
1373,5.720000000000001,1.9,3.8100000000000005,1.9100000000000004
1374,10.41,43.0,26.705,16.294999999999998
1375,6.0,7.97,6.984999999999999,0.9849999999999999
1376,7.68,1.67,4.675,3.005
1377,4.0,10.13,7.065,3.0650000000000004
1378,9.54,2.73,6.135,3.405
1379,18.72,3.09,10.905,7.8149999999999995
1380,12.24,4.0,8.120000000000001,4.12
1381,1.29,4.0,2.645,1.355
1382,3.23,15.65,9.44,6.21
1383,10.68,12.0,11.34,0.6600000000000001
1384,1.85,5.0,3.425,1.575
1385,3.77,2.57,3.17,0.6000000000000001
1386,9.53,4.0,6.765,2.7649999999999997
1387,4.8,1.73,3.2649999999999997,1.535
1388,1.15,3.81,2.48,1.33
1389,1.64,5.13,3.385,1.7449999999999999
1390,1.63,4.98,3.305,1.6750000000000003
1391,13.61,2.28,7.944999999999999,5.665
1392,16.57,3.49,10.030000000000001,6.540000000000001
1393,4.8,7.03,5.915,1.1150000000000002
1394,1.24,27.0,14.12,12.879999999999999
1395,17.43,4.1,10.765,6.665
1396,7.02,13.84,10.43,3.41
1397,7.0,19.84,13.42,6.42
1398,3.26,2.42,2.84,0.41999999999999993
1399,5.42,13.12,9.27,3.8499999999999996
1400,10.63,9.73,10.18,0.4500000000000002
1401,21.97,5.79,13.879999999999999,8.089999999999998
1402,5.890000000000001,2.89,4.390000000000001,1.5000000000000002
1403,15.51,3.76,9.635,5.875
1404,6.0,2.8,4.4,1.6
1405,3.95,6.55,5.25,1.2999999999999998
1406,6.17,4.82,5.495,0.6749999999999998
1407,1.63,7.0,4.3149999999999995,2.685
1408,28.0,3.32,15.66,12.34
1409,4.79,11.73,8.26,3.47
1410,2.2,3.18,2.6900000000000004,0.49
1411,9.44,3.53,6.484999999999999,2.955
1412,1.17,3.86,2.5149999999999997,1.345
1413,10.36,1.42,5.89,4.47
1414,7.64,4.24,5.9399999999999995,1.6999999999999997
1415,16.05,6.95,11.5,4.55
1416,1.64,12.83,7.235,5.595000000000001
1417,3.75,3.2,3.475,0.2749999999999999
1418,10.33,12.97,11.65,1.3200000000000003
1419,11.57,5.93,8.75,2.8200000000000003
1420,7.18,2.39,4.785,2.3949999999999996
1421,2.43,2.96,2.6950000000000003,0.2649999999999999
1422,36.49,26.0,31.245,5.245000000000001
1423,1.55,8.43,4.99,3.44
1424,2.8,1.77,2.285,0.5149999999999999
1425,3.01,23.0,13.004999999999999,9.995
1426,4.0,20.0,12.0,8.0
1427,8.1,5.37,6.734999999999999,1.3649999999999998
1428,7.19,7.18,7.1850000000000005,0.0050000000000003375
1429,4.36,1.99,3.1750000000000003,1.185
1430,11.43,20.0,15.715,4.285
1431,5.26,18.0,11.629999999999999,6.37
1432,12.57,1.29,6.93,5.640000000000001
1433,2.83,2.05,2.44,0.3900000000000001
1434,15.52,4.29,9.905,5.615
1435,2.07,2.62,2.3449999999999998,0.27500000000000013
1436,2.83,11.73,7.28,4.45
1437,26.0,1.74,13.87,12.129999999999999
1438,4.949999999999999,11.02,7.984999999999999,3.035
1439,3.24,30.0,16.62,13.38
1440,3.73,45.48,24.604999999999997,20.874999999999996
1441,5.18,5.0,5.09,0.08999999999999986
1442,5.95,4.26,5.105,0.8450000000000002
1443,3.64,7.26,5.45,1.8099999999999998
1444,20.0,6.66,13.33,6.67
1445,6.9,8.27,7.585,0.6849999999999996
1446,3.15,21.0,12.075,8.924999999999999
1447,18.02,5.32,11.67,6.35
1448,38.94,18.93,28.935,10.004999999999999
1449,3.53,5.47,4.5,0.97
1450,1.68,7.43,4.555,2.875
1451,2.69,6.57,4.63,1.9400000000000002
1452,46.68,25.0,35.84,10.84
1453,3.12,13.09,8.105,4.984999999999999
1454,6.0,5.13,5.5649999999999995,0.43500000000000005
1455,12.84,42.0,27.42,14.58
1456,6.13,7.18,6.654999999999999,0.5249999999999999
1457,3.42,4.5,3.96,0.54
1458,6.02,2.19,4.1049999999999995,1.9149999999999998
1459,6.0,12.55,9.275,3.2750000000000004
1460,2.5,6.720000000000001,4.61,2.1100000000000003
1461,6.37,1.46,3.915,2.455
1462,3.25,3.17,3.21,0.040000000000000036
1463,35.62,9.3,22.46,13.159999999999998
1464,2.49,8.23,5.36,2.87
1465,39.7,6.68,23.19,16.51
1466,21.0,6.84,13.92,7.08
1467,4.41,3.23,3.8200000000000003,0.5900000000000001
1468,43.0,2.76,22.88,20.12
1469,22.0,23.0,22.5,0.5
1470,4.01,2.83,3.42,0.5899999999999999
1471,3.29,3.97,3.63,0.3400000000000001
1472,6.23,3.9,5.065,1.1650000000000003
1473,20.0,2.39,11.195,8.805
1474,8.17,5.93,7.05,1.12
1475,2.55,1.52,2.035,0.5149999999999999
1476,3.6,1.39,2.495,1.1050000000000002
1477,8.58,20.0,14.29,5.71
1478,17.0,3.66,10.33,6.67
1479,16.37,3.21,9.790000000000001,6.58
1480,6.82,2.1,4.46,2.36
1481,6.7,2.96,4.83,1.87
1482,22.66,1.91,12.285,10.375
1483,4.0,13.95,8.975,4.975
1484,20.0,5.32,12.66,7.34
1485,12.85,9.629999999999999,11.239999999999998,1.6100000000000003
1486,18.0,7.0,12.5,5.5
1487,12.64,4.0,8.32,4.32
1488,5.64,1.72,3.6799999999999997,1.9599999999999997
1489,41.03,2.93,21.98,19.05
1490,5.99,9.01,7.5,1.5099999999999998
1491,13.8,7.88,10.84,2.9600000000000004
1492,29.0,7.0,18.0,11.0
1493,5.41,2.85,4.13,1.28
1494,6.59,20.0,13.295,6.705
1495,6.35,3.76,5.055,1.295
1496,1.49,19.97,10.729999999999999,9.239999999999998
1497,9.559999999999999,3.51,6.534999999999999,3.0249999999999995
1498,33.51,2.06,17.785,15.725
1499,28.0,8.42,18.21,9.79
1500,6.47,16.0,11.235,4.765000000000001
1501,5.1,16.0,10.55,5.45
1502,3.33,15.18,9.254999999999999,5.925000000000001
1503,7.67,16.18,11.925,4.255
1504,9.57,22.0,15.785,6.215
1505,8.629999999999999,2.2,5.414999999999999,3.2149999999999994
1506,23.0,23.0,23.0,0.0
1507,3.97,4.31,4.14,0.1699999999999997
1508,21.48,3.65,12.565,8.915000000000001
1509,3.13,7.08,5.105,1.975
1510,3.23,10.03,6.63,3.4
1511,14.23,10.72,12.475000000000001,1.755
1512,5.28,7.15,6.215,0.935
1513,2.23,5.0,3.615,1.385
1514,5.67,4.0,4.835,0.835
1515,7.67,3.12,5.395,2.275
1516,5.15,5.52,5.335,0.1849999999999996
1517,9.24,2.5,5.87,3.37
1518,10.4,29.0,19.7,9.299999999999999
1519,39.5,1.72,20.61,18.89
1520,12.13,2.34,7.235,4.8950000000000005
1521,31.0,2.26,16.63,14.370000000000001
1522,6.52,28.0,17.259999999999998,10.74
1523,2.09,23.0,12.545,10.455
1524,8.91,7.44,8.175,0.7349999999999999
1525,6.26,21.0,13.629999999999999,7.37
1526,26.0,7.57,16.785,9.215
1527,11.49,19.0,15.245000000000001,3.755
1528,2.76,43.0,22.88,20.12
1529,4.47,10.69,7.58,3.11
1530,5.449999999999999,7.470000000000001,6.46,1.0100000000000007
1531,7.03,18.0,12.515,5.485
1532,9.4,3.37,6.385,3.015
1533,2.39,5.08,3.7350000000000003,1.345
1534,5.35,6.98,6.165,0.8150000000000004
1535,4.57,13.92,9.245000000000001,4.675
1536,4.470000000000001,6.26,5.365,0.8949999999999996
1537,41.0,2.21,21.605,19.395
1538,4.59,1.42,3.005,1.585
1539,8.06,8.54,8.3,0.23999999999999932
1540,13.17,1.73,7.45,5.720000000000001
1541,9.22,13.03,11.125,1.9049999999999994
1542,42.05,1.39,21.72,20.33
1543,1.79,4.54,3.165,1.375
1544,15.44,12.28,13.86,1.58
1545,8.06,3.32,5.69,2.37
1546,25.0,4.53,14.765,10.235
1547,28.0,2.19,15.095,12.905000000000001
1548,9.75,8.99,9.370000000000001,0.3799999999999999
1549,45.21,11.76,28.485,16.725
1550,4.66,20.1,12.38,7.720000000000001
1551,20.08,6.119999999999999,13.099999999999998,6.9799999999999995
1552,21.0,25.0,23.0,2.0
1553,2.1,4.8,3.45,1.3499999999999999
1554,2.75,12.04,7.395,4.645
1555,3.5,2.58,3.04,0.45999999999999996
1556,20.0,20.0,20.0,0.0
1557,8.61,5.32,6.965,1.6449999999999996
1558,3.82,20.0,11.91,8.09
1559,1.63,2.28,1.9549999999999998,0.32499999999999996
1560,18.57,4.04,11.305,7.265
1561,6.26,4.96,5.609999999999999,0.6499999999999999
1562,3.78,11.81,7.795,4.015000000000001
1563,9.47,5.66,7.565,1.9050000000000002
1564,18.46,5.56,12.01,6.45
1565,5.16,20.0,12.58,7.42
1566,2.13,3.29,2.71,0.5800000000000001
1567,10.15,20.0,15.075,4.925
1568,5.26,6.9,6.08,0.8200000000000003
1569,26.0,18.51,22.255000000000003,3.7449999999999997
1570,21.0,4.25,12.625,8.375
1571,6.72,13.15,9.935,3.2150000000000003
1572,9.19,4.0,6.595,2.5949999999999998
1573,12.86,3.56,8.209999999999999,4.6499999999999995
1574,4.51,7.04,5.775,1.2650000000000001
1575,2.86,5.59,4.225,1.365
1576,15.28,30.0,22.64,7.36
1577,22.2,4.03,13.115,9.085
1578,5.12,11.57,8.345,3.225
1579,12.77,8.75,10.76,2.01
1580,8.440000000000001,3.99,6.215000000000001,2.2250000000000005
1581,17.63,2.01,9.82,7.81
1582,3.9,21.0,12.45,8.549999999999999
1583,3.42,3.08,3.25,0.16999999999999993
1584,43.0,2.61,22.805,20.195
1585,20.7,7.16,13.93,6.77
1586,8.21,14.26,11.235,3.0249999999999995
1587,13.47,3.72,8.595,4.875
1588,13.41,2.87,8.14,5.27
1589,8.0,4.58,6.29,1.71
1590,5.0,24.0,14.5,9.5
1591,8.0,13.77,10.885,2.885
1592,2.41,6.72,4.5649999999999995,2.155
1593,2.25,5.66,3.955,1.705
1594,27.0,4.05,15.525,11.475000000000001
1595,23.0,5.3,14.15,8.85
1596,12.66,6.96,9.81,2.85
1597,4.23,6.69,5.460000000000001,1.23
1598,16.59,3.8,10.195,6.3950000000000005
1599,21.0,2.31,11.655,9.345
1600,18.47,7.76,13.114999999999998,5.3549999999999995
1601,3.73,1.82,2.775,0.955
1602,4.71,4.11,4.41,0.2999999999999998
1603,1.7,42.0,21.85,20.150000000000002
1604,40.42,21.75,31.085,9.335
1605,9.61,4.5,7.055,2.5549999999999997
1606,3.68,19.0,11.34,7.66
1607,8.96,4.0,6.48,2.4800000000000004
1608,21.0,2.29,11.645,9.354999999999999
1609,6.69,8.51,7.6,0.9099999999999997
1610,7.27,14.56,10.915,3.6450000000000005
1611,2.68,3.96,3.3200000000000003,0.6399999999999999
1612,4.48,7.46,5.970000000000001,1.4899999999999998
1613,8.42,3.47,5.945,2.475
1614,2.62,8.149999999999999,5.385,2.7649999999999992
1615,3.35,28.0,15.675,12.325
1616,2.61,1.65,2.13,0.48
1617,5.51,3.48,4.495,1.015
1618,6.16,4.0,5.08,1.08
1619,6.26,13.58,9.92,3.66
1620,8.58,9.21,8.895,0.3150000000000004
1621,8.37,8.11,8.239999999999998,0.1299999999999999
1622,4.89,26.0,15.445,10.555
1623,3.44,2.54,2.99,0.44999999999999996
1624,3.61,7.34,5.475,1.865
