,all_100,all_101,all_102,all_103
1522,30.0,23.0,27.0,25.0
1523,26.0,20.0,27.0,22.0
1524,20.0,18.0,26.0,19.0
1525,18.0,16.0,24.0,17.0
1526,16.0,15.0,22.0,12.0
1527,12.0,16.0,21.0,9.0
1528,12.0,11.0,23.0,10.0
1529,9.0,10.0,19.0,8.0
1530,9.0,7.0,18.0,7.0
1531,10.0,8.0,19.0,8.0
1532,11.0,7.0,21.0,8.0
1533,15.0,8.0,21.0,9.0
1534,15.0,9.0,24.0,11.0
1535,17.0,9.0,26.0,11.0
1536,17.0,10.0,28.0,11.0
1537,17.0,10.0,28.0,12.0
1538,18.0,13.0,29.0,13.0
1539,18.0,15.0,31.0,13.0
1540,18.0,16.0,32.0,15.0
1541,18.0,16.0,34.0,17.0
1542,18.0,16.0,35.0,18.0
1543,13.0,15.0,30.0,14.0
1544,12.0,13.0,27.0,11.0
1545,9.0,11.0,28.0,7.0
1546,9.0,11.0,27.0,9.0
1547,9.0,11.0,27.0,9.0
1548,6.0,10.0,26.0,8.0
1549,4.0,7.0,25.0,8.0
1550,6.0,4.0,23.0,8.0
1551,5.0,8.0,21.0,7.0
1552,7.0,6.0,17.0,7.0
1553,5.0,5.0,14.0,4.0
1554,4.0,2.0,15.0,4.0
1555,6.0,3.0,14.0,4.0
1556,7.0,5.0,14.0,3.0
1557,7.0,5.0,14.0,3.0
1558,8.0,5.0,14.0,4.0
1559,8.0,5.0,16.0,4.0
1560,9.0,5.0,16.0,5.0
1561,11.0,5.0,17.0,6.0
1562,15.0,6.0,18.0,6.0
1563,17.0,7.0,18.0,9.0
1564,19.0,8.0,20.0,10.0
1565,21.0,10.0,20.0,9.0
1566,21.0,11.0,20.0,10.0
1567,18.0,10.0,15.0,6.0
1568,17.0,8.0,10.0,6.0
1569,18.0,8.0,10.0,6.0
1570,16.0,5.0,9.0,4.0
1571,14.0,5.0,8.0,3.0
1572,11.0,3.0,6.0,3.0
1573,8.0,2.0,6.0,2.0
1574,8.0,0.0,6.0,2.0
1575,7.0,1.0,3.0,3.0
1576,6.0,2.0,2.0,1.0
1577,3.0,2.0,3.0,1.0
1578,2.0,3.0,2.0,2.0
1579,4.0,3.0,2.0,6.0
1580,7.0,3.0,4.0,7.0
1581,8.0,4.0,5.0,8.0
1582,9.0,4.0,7.0,8.0
1583,13.0,4.0,11.0,10.0
1584,16.0,6.0,13.0,13.0
1585,17.0,6.0,15.0,15.0
1586,17.0,6.0,15.0,15.0
1587,17.0,7.0,17.0,16.0
1588,17.0,8.0,18.0,16.0
1589,18.0,10.0,22.0,17.0
1590,19.0,11.0,23.0,17.0
1591,13.0,9.0,18.0,14.0
1592,13.0,6.0,15.0,12.0
1593,12.0,5.0,15.0,13.0
1594,13.0,8.0,14.0,11.0
1595,14.0,8.0,17.0,7.0
1596,13.0,5.0,13.0,3.0
1597,11.0,3.0,11.0,2.0
1598,12.0,4.0,10.0,1.0
1599,11.0,6.0,12.0,2.0
1600,10.0,8.0,12.0,2.0
1601,8.0,5.0,10.0,5.0
1602,4.0,5.0,6.0,5.0
1603,6.0,7.0,6.0,6.0
1604,9.0,8.0,7.0,8.0
1605,9.0,8.0,8.0,8.0
1606,12.0,10.0,10.0,9.0
1607,12.0,12.0,10.0,10.0
1608,12.0,17.0,12.0,12.0
1609,13.0,18.0,13.0,13.0
1610,14.0,19.0,13.0,16.0
1611,16.0,20.0,13.0,17.0
1612,17.0,21.0,13.0,18.0
1613,18.0,22.0,14.0,19.0
1614,19.0,23.0,16.0,19.0
1615,12.0,18.0,12.0,13.0
1616,9.0,14.0,10.0,12.0
1617,9.0,14.0,10.0,13.0
1618,11.0,14.0,10.0,11.0
1619,11.0,14.0,10.0,11.0
1620,9.0,12.0,12.0,9.0
1621,5.0,9.0,11.0,7.0
1622,7.0,5.0,8.0,8.0
1623,6.0,1.0,4.0,10.0
1624,4.0,1.0,3.0,10.0
1625,3.0,0.0,6.0,7.0
1626,2.0,2.0,8.0,6.0
1627,2.0,3.0,10.0,6.0
1628,3.0,5.0,10.0,7.0
1629,3.0,7.0,10.0,7.0
1630,4.0,9.0,12.0,7.0
1631,6.0,10.0,12.0,8.0
1632,7.0,11.0,15.0,12.0
1633,9.0,11.0,19.0,13.0
1634,11.0,14.0,20.0,15.0
1635,12.0,14.0,24.0,17.0
1636,13.0,15.0,26.0,18.0
1637,15.0,18.0,27.0,20.0
1638,19.0,19.0,27.0,20.0
1639,14.0,15.0,26.0,14.0
1640,13.0,11.0,24.0,11.0
1641,14.0,8.0,23.0,10.0
1642,14.0,9.0,21.0,12.0
1643,13.0,9.0,23.0,15.0
1644,10.0,10.0,21.0,15.0
1645,11.0,9.0,17.0,12.0
1646,10.0,7.0,12.0,12.0
1647,5.0,4.0,11.0,10.0
1648,3.0,4.0,12.0,8.0
1649,4.0,3.0,7.0,5.0
1650,6.0,3.0,4.0,3.0
1651,6.0,5.0,5.0,2.0
1652,7.0,6.0,5.0,4.0
1653,7.0,6.0,7.0,5.0
1654,8.0,6.0,7.0,7.0
1655,9.0,7.0,7.0,7.0
1656,11.0,7.0,8.0,8.0
1657,12.0,8.0,10.0,10.0
1658,15.0,8.0,11.0,11.0
1659,18.0,9.0,12.0,12.0
1660,20.0,13.0,13.0,14.0
1661,20.0,14.0,16.0,14.0
1662,20.0,15.0,18.0,15.0
1663,15.0,12.0,14.0,14.0
1664,16.0,14.0,15.0,14.0
1665,17.0,15.0,15.0,17.0
1666,17.0,18.0,18.0,19.0
1667,18.0,19.0,18.0,21.0
1668,18.0,21.0,20.0,23.0
1669,19.0,23.0,21.0,24.0
1670,21.0,23.0,22.0,25.0
1671,21.0,26.0,24.0,26.0
1672,21.0,29.0,25.0,28.0
1673,22.0,32.0,26.0,30.0
1674,23.0,34.0,26.0,31.0
1675,28.0,36.0,28.0,33.0
1676,28.0,36.0,28.0,34.0
1677,28.0,37.0,30.0,34.0
1678,31.0,37.0,31.0,35.0
1679,32.0,38.0,33.0,39.0
1680,35.0,38.0,36.0,39.0
1681,36.0,38.0,38.0,40.0
1682,36.0,43.0,40.0,42.0
1683,37.0,43.0,41.0,43.0
1684,41.0,45.0,42.0,43.0
1685,42.0,47.0,43.0,47.0
1686,42.0,50.0,43.0,48.0
1687,47.0,51.0,46.0,48.0
1688,48.0,53.0,48.0,50.0
1689,49.0,55.0,49.0,54.0
1690,50.0,56.0,50.0,58.0
1691,52.0,57.0,50.0,58.0
1692,52.0,60.0,52.0,58.0
1693,53.0,61.0,52.0,58.0
1694,55.0,62.0,53.0,58.0
1695,48.0,54.0,50.0,52.0
1696,44.0,49.0,45.0,46.0
1697,39.0,43.0,40.0,43.0
1698,35.0,37.0,35.0,41.0
1699,37.0,36.0,35.0,40.0
1700,38.0,37.0,36.0,39.0
1701,40.0,38.0,37.0,41.0
1702,42.0,39.0,37.0,44.0
1703,43.0,42.0,37.0,44.0
1704,45.0,42.0,37.0,45.0
1705,47.0,44.0,38.0,46.0
1706,47.0,44.0,38.0,46.0
1707,47.0,44.0,39.0,47.0
1708,50.0,45.0,41.0,48.0
1709,53.0,49.0,42.0,50.0
1710,53.0,50.0,43.0,52.0
1711,50.0,45.0,37.0,50.0
1712,47.0,41.0,31.0,46.0
1713,44.0,37.0,30.0,44.0
1714,39.0,34.0,26.0,42.0
1715,33.0,31.0,23.0,42.0
1716,32.0,31.0,20.0,38.0
1717,33.0,28.0,18.0,36.0
1718,34.0,28.0,17.0,34.0
1719,30.0,24.0,15.0,30.0
1720,25.0,22.0,13.0,27.0
1721,25.0,20.0,11.0,25.0
1722,22.0,21.0,7.0,23.0
1723,22.0,22.0,8.0,24.0
1724,23.0,23.0,9.0,26.0
1725,24.0,26.0,11.0,27.0
1726,24.0,29.0,11.0,28.0
1727,26.0,31.0,13.0,30.0
1728,27.0,32.0,15.0,32.0
1729,30.0,33.0,17.0,33.0
1730,31.0,36.0,17.0,34.0
1731,32.0,37.0,18.0,36.0
1732,32.0,39.0,19.0,36.0
1733,32.0,40.0,23.0,37.0
1734,34.0,42.0,24.0,38.0
1735,28.0,38.0,18.0,32.0
1736,27.0,33.0,17.0,31.0
1737,26.0,32.0,16.0,30.0
1738,23.0,27.0,17.0,26.0
1739,22.0,24.0,18.0,24.0
1740,23.0,24.0,18.0,25.0
1741,23.0,22.0,16.0,25.0
1742,23.0,21.0,13.0,26.0
1743,22.0,22.0,11.0,25.0
1744,20.0,21.0,9.0,24.0
1745,15.0,19.0,6.0,23.0
1746,14.0,16.0,5.0,21.0
1747,16.0,16.0,8.0,22.0
1748,18.0,16.0,11.0,22.0
1749,19.0,16.0,11.0,22.0
1750,18.0,19.0,12.0,22.0
1751,20.0,20.0,15.0,26.0
1752,23.0,22.0,17.0,28.0
1753,23.0,23.0,18.0,31.0
1754,28.0,26.0,18.0,34.0
1755,29.0,29.0,18.0,34.0
1756,30.0,29.0,20.0,36.0
1757,32.0,32.0,22.0,37.0
1758,32.0,33.0,23.0,38.0
1759,29.0,28.0,20.0,33.0
1760,26.0,28.0,16.0,36.0
1761,25.0,25.0,17.0,35.0
1762,23.0,24.0,17.0,34.0
1763,22.0,24.0,16.0,34.0
1764,21.0,25.0,16.0,32.0
1765,22.0,24.0,15.0,35.0
1766,24.0,21.0,15.0,32.0
1767,22.0,16.0,11.0,28.0
1768,20.0,15.0,10.0,25.0
1769,16.0,12.0,6.0,22.0
1770,13.0,10.0,3.0,20.0
1771,13.0,10.0,4.0,22.0
1772,14.0,12.0,7.0,22.0
1773,14.0,14.0,7.0,23.0
1774,15.0,16.0,8.0,24.0
1775,16.0,20.0,10.0,27.0
1776,16.0,20.0,10.0,29.0
1777,17.0,20.0,12.0,30.0
1778,17.0,21.0,14.0,34.0
1779,17.0,22.0,15.0,35.0
1780,20.0,23.0,16.0,36.0
1781,20.0,25.0,17.0,37.0
1782,20.0,26.0,20.0,39.0
1783,16.0,21.0,14.0,37.0
1784,14.0,20.0,14.0,34.0
1785,13.0,19.0,14.0,32.0
1786,13.0,18.0,16.0,31.0
1787,13.0,17.0,14.0,28.0
1788,11.0,20.0,12.0,31.0
1789,10.0,21.0,10.0,29.0
1790,9.0,19.0,8.0,27.0
1791,6.0,15.0,9.0,26.0
1792,7.0,11.0,9.0,22.0
1793,6.0,12.0,7.0,23.0
1794,8.0,9.0,3.0,21.0
1795,10.0,9.0,4.0,22.0
1796,15.0,9.0,5.0,24.0
1797,15.0,10.0,7.0,25.0
1798,16.0,14.0,9.0,27.0
1799,18.0,15.0,12.0,27.0
1800,19.0,16.0,12.0,30.0
1801,20.0,18.0,13.0,32.0
1802,20.0,19.0,13.0,33.0
1803,21.0,22.0,13.0,35.0
1804,21.0,23.0,14.0,38.0
1805,21.0,24.0,14.0,40.0
1806,22.0,26.0,15.0,40.0
1807,17.0,21.0,10.0,32.0
1808,13.0,19.0,7.0,27.0
1809,12.0,16.0,6.0,25.0
1810,11.0,19.0,6.0,26.0
1811,11.0,20.0,10.0,27.0
1812,9.0,18.0,7.0,25.0
1813,9.0,15.0,6.0,25.0
1814,8.0,12.0,5.0,22.0
1815,6.0,10.0,4.0,18.0
1816,4.0,7.0,5.0,15.0
1817,2.0,3.0,6.0,15.0
1818,2.0,3.0,8.0,12.0
1819,6.0,4.0,10.0,13.0
1820,8.0,5.0,12.0,14.0
1821,12.0,5.0,12.0,17.0
1822,12.0,5.0,11.0,17.0
1823,14.0,5.0,12.0,19.0
1824,16.0,7.0,13.0,19.0
1825,17.0,8.0,14.0,19.0
1826,19.0,8.0,16.0,21.0
1827,21.0,9.0,17.0,23.0
1828,21.0,11.0,19.0,25.0
1829,23.0,12.0,20.0,26.0
1830,24.0,15.0,22.0,26.0
1831,21.0,11.0,15.0,21.0
1832,18.0,11.0,13.0,20.0
1833,18.0,11.0,12.0,22.0
1834,19.0,9.0,11.0,23.0
1835,19.0,10.0,11.0,20.0
1836,20.0,9.0,10.0,19.0
1837,15.0,7.0,9.0,18.0
1838,10.0,3.0,9.0,18.0
1839,9.0,4.0,8.0,17.0
1840,7.0,4.0,6.0,16.0
1841,5.0,3.0,3.0,13.0
1842,4.0,1.0,4.0,10.0
1843,6.0,1.0,4.0,9.0
1844,7.0,4.0,4.0,10.0
1845,7.0,6.0,5.0,12.0
1846,8.0,6.0,5.0,13.0
1847,9.0,8.0,8.0,14.0
1848,9.0,8.0,9.0,14.0
1849,9.0,8.0,10.0,14.0
1850,9.0,8.0,11.0,14.0
1851,9.0,9.0,14.0,15.0
1852,12.0,10.0,17.0,16.0
1853,15.0,11.0,18.0,17.0
1854,18.0,11.0,18.0,20.0
1855,18.0,9.0,18.0,17.0
1856,17.0,9.0,16.0,16.0
1857,13.0,10.0,12.0,13.0
1858,12.0,9.0,12.0,13.0
1859,15.0,10.0,12.0,15.0
1860,15.0,7.0,11.0,13.0
1861,15.0,6.0,12.0,11.0
1862,11.0,6.0,10.0,9.0
1863,11.0,9.0,8.0,6.0
1864,7.0,8.0,7.0,3.0
1865,2.0,8.0,6.0,3.0
1866,1.0,7.0,5.0,3.0
1867,2.0,7.0,6.0,3.0
1868,6.0,9.0,7.0,3.0
1869,6.0,9.0,9.0,4.0
1870,7.0,10.0,10.0,5.0
1871,8.0,12.0,12.0,7.0
1872,11.0,12.0,12.0,8.0
1873,11.0,14.0,14.0,6.0
1874,15.0,15.0,16.0,8.0
1875,17.0,15.0,16.0,8.0
1876,20.0,15.0,17.0,10.0
1877,22.0,17.0,21.0,11.0
1878,22.0,19.0,23.0,11.0
1879,19.0,14.0,18.0,9.0
1880,19.0,13.0,14.0,8.0
1881,21.0,13.0,11.0,8.0
1882,19.0,15.0,10.0,8.0
1883,21.0,13.0,11.0,6.0
1884,22.0,9.0,11.0,6.0
1885,20.0,6.0,9.0,5.0
1886,18.0,7.0,7.0,5.0
1887,19.0,8.0,7.0,4.0
1888,16.0,9.0,3.0,3.0
1889,13.0,9.0,2.0,2.0
1890,11.0,10.0,1.0,4.0
1891,11.0,10.0,1.0,5.0
1892,15.0,12.0,5.0,7.0
1893,17.0,15.0,7.0,9.0
1894,17.0,17.0,7.0,10.0
1895,19.0,19.0,5.0,11.0
1896,20.0,19.0,9.0,12.0
1897,20.0,19.0,11.0,13.0
1898,22.0,19.0,13.0,14.0
1899,24.0,19.0,14.0,16.0
1900,26.0,22.0,16.0,16.0
1901,30.0,23.0,16.0,18.0
1902,33.0,27.0,19.0,19.0
1903,29.0,22.0,18.0,17.0
1904,30.0,18.0,18.0,15.0
1905,29.0,16.0,18.0,12.0
1906,29.0,15.0,16.0,13.0
1907,27.0,16.0,16.0,12.0
1908,24.0,16.0,15.0,11.0
1909,21.0,17.0,14.0,8.0
1910,20.0,16.0,11.0,5.0
1911,17.0,15.0,9.0,5.0
1912,14.0,11.0,9.0,4.0
1913,15.0,11.0,7.0,4.0
1914,12.0,10.0,5.0,2.0
1915,13.0,12.0,7.0,3.0
1916,13.0,14.0,7.0,4.0
1917,13.0,16.0,8.0,6.0
1918,15.0,17.0,8.0,7.0
1919,15.0,19.0,10.0,11.0
1920,16.0,19.0,12.0,13.0
1921,17.0,21.0,14.0,13.0
1922,17.0,22.0,17.0,14.0
1923,17.0,24.0,17.0,15.0
1924,17.0,24.0,19.0,17.0
1925,18.0,27.0,20.0,17.0
1926,19.0,29.0,23.0,19.0
1927,15.0,25.0,19.0,13.0
1928,11.0,23.0,18.0,12.0
1929,11.0,20.0,18.0,14.0
1930,10.0,19.0,17.0,12.0
1931,9.0,18.0,16.0,10.0
1932,10.0,18.0,17.0,15.0
1933,11.0,19.0,18.0,15.0
1934,12.0,21.0,21.0,16.0
1935,13.0,22.0,22.0,17.0
1936,13.0,24.0,25.0,18.0
1937,13.0,24.0,25.0,20.0
1938,15.0,25.0,26.0,23.0
1939,17.0,26.0,28.0,24.0
1940,17.0,26.0,29.0,24.0
1941,17.0,26.0,30.0,26.0
1942,18.0,26.0,30.0,28.0
1943,18.0,28.0,30.0,28.0
1944,20.0,30.0,30.0,31.0
1945,23.0,31.0,31.0,33.0
1946,23.0,36.0,33.0,34.0
1947,24.0,37.0,33.0,34.0
1948,25.0,39.0,33.0,36.0
1949,26.0,39.0,34.0,36.0
1950,26.0,39.0,36.0,39.0
1951,27.0,40.0,37.0,41.0
1952,28.0,42.0,37.0,42.0
1953,30.0,43.0,38.0,44.0
1954,31.0,45.0,38.0,46.0
1955,34.0,47.0,38.0,47.0
1956,36.0,49.0,38.0,48.0
1957,36.0,50.0,40.0,49.0
1958,37.0,54.0,42.0,51.0
1959,39.0,57.0,43.0,54.0
1960,39.0,57.0,45.0,56.0
1961,40.0,58.0,50.0,57.0
1962,42.0,59.0,50.0,59.0
1963,44.0,59.0,51.0,60.0
1964,44.0,59.0,51.0,60.0
1965,45.0,60.0,52.0,62.0
1966,47.0,61.0,52.0,63.0
1967,47.0,62.0,53.0,64.0
1968,49.0,62.0,54.0,65.0
1969,51.0,62.0,56.0,66.0
1970,51.0,64.0,57.0,67.0
1971,54.0,66.0,59.0,69.0
1972,53.0,66.0,59.0,69.0
1973,55.0,67.0,61.0,69.0
1974,55.0,69.0,61.0,71.0
1975,49.0,67.0,54.0,65.0
1976,42.0,63.0,48.0,58.0
1977,35.0,59.0,43.0,53.0
1978,31.0,56.0,39.0,48.0
1979,26.0,54.0,34.0,42.0
1980,22.0,52.0,30.0,38.0
1981,18.0,50.0,27.0,36.0
1982,17.0,47.0,27.0,33.0
1983,15.0,44.0,25.0,28.0
1984,13.0,43.0,21.0,27.0
1985,10.0,40.0,18.0,27.0
1986,9.0,38.0,19.0,24.0
1987,9.0,39.0,19.0,25.0
1988,12.0,37.0,19.0,28.0
1989,12.0,40.0,21.0,29.0
1990,13.0,39.0,22.0,31.0
1991,14.0,39.0,23.0,33.0
1992,14.0,40.0,23.0,35.0
1993,18.0,41.0,24.0,36.0
1994,20.0,42.0,26.0,36.0
1995,20.0,42.0,27.0,37.0
1996,22.0,42.0,28.0,37.0
1997,23.0,43.0,28.0,38.0
1998,24.0,44.0,29.0,42.0
1999,20.0,40.0,26.0,36.0
2000,18.0,37.0,24.0,31.0
2001,18.0,34.0,22.0,29.0
2002,18.0,36.0,17.0,28.0
2003,18.0,35.0,19.0,29.0
2004,16.0,34.0,20.0,28.0
2005,16.0,33.0,20.0,27.0
2006,16.0,31.0,20.0,25.0
2007,14.0,27.0,18.0,26.0
2008,12.0,28.0,18.0,25.0
2009,9.0,23.0,16.0,22.0
2010,7.0,21.0,14.0,22.0
2011,7.0,23.0,15.0,22.0
2012,10.0,24.0,17.0,24.0
2013,11.0,25.0,19.0,26.0
2014,13.0,26.0,20.0,29.0
2015,15.0,29.0,23.0,33.0
2016,15.0,31.0,26.0,33.0
2017,17.0,32.0,28.0,34.0
2018,20.0,33.0,28.0,35.0
2019,21.0,35.0,30.0,37.0
2020,24.0,37.0,35.0,38.0
2021,24.0,40.0,37.0,41.0
2022,25.0,43.0,40.0,41.0
2023,24.0,40.0,39.0,37.0
2024,23.0,40.0,38.0,39.0
2025,24.0,40.0,39.0,38.0
2026,25.0,39.0,39.0,39.0
2027,25.0,39.0,37.0,39.0
2028,23.0,38.0,36.0,40.0
2029,21.0,38.0,37.0,37.0
2030,19.0,36.0,35.0,35.0
2031,20.0,34.0,33.0,34.0
2032,19.0,34.0,30.0,34.0
2033,16.0,37.0,27.0,33.0
2034,14.0,36.0,26.0,34.0
2035,16.0,37.0,26.0,37.0
2036,16.0,39.0,27.0,40.0
2037,16.0,41.0,28.0,41.0
2038,16.0,41.0,30.0,43.0
2039,17.0,44.0,30.0,45.0
2040,18.0,45.0,32.0,47.0
2041,19.0,47.0,34.0,47.0
2042,19.0,47.0,36.0,47.0
2043,19.0,48.0,37.0,49.0
2044,19.0,51.0,37.0,50.0
2045,20.0,51.0,37.0,53.0
2046,22.0,53.0,38.0,53.0
2047,17.0,52.0,34.0,50.0
2048,16.0,51.0,31.0,49.0
2049,14.0,51.0,29.0,48.0
2050,17.0,48.0,28.0,48.0
2051,18.0,47.0,28.0,46.0
2052,13.0,47.0,25.0,45.0
2053,12.0,47.0,21.0,46.0
2054,12.0,47.0,20.0,45.0
2055,8.0,45.0,18.0,43.0
2056,5.0,44.0,15.0,42.0
2057,5.0,46.0,13.0,40.0
2058,5.0,44.0,11.0,40.0
2059,7.0,44.0,14.0,40.0
2060,7.0,45.0,15.0,42.0
2061,8.0,45.0,17.0,44.0
2062,9.0,47.0,20.0,43.0
2063,10.0,49.0,21.0,44.0
2064,10.0,49.0,23.0,48.0
2065,11.0,51.0,25.0,50.0
2066,11.0,53.0,28.0,51.0
2067,13.0,53.0,29.0,51.0
2068,13.0,53.0,30.0,52.0
2069,14.0,54.0,31.0,54.0
2070,14.0,55.0,33.0,55.0
2071,10.0,51.0,27.0,48.0
2072,9.0,50.0,25.0,46.0
2073,8.0,47.0,26.0,43.0
2074,8.0,48.0,25.0,45.0
2075,8.0,45.0,25.0,43.0
2076,6.0,43.0,24.0,42.0
2077,5.0,43.0,24.0,40.0
2078,7.0,41.0,20.0,37.0
2079,6.0,38.0,20.0,36.0
2080,4.0,40.0,16.0,37.0
2081,5.0,37.0,14.0,36.0
2082,4.0,36.0,11.0,35.0
2083,5.0,38.0,13.0,37.0
2084,6.0,38.0,13.0,39.0
2085,6.0,39.0,13.0,39.0
2086,7.0,40.0,14.0,42.0
2087,10.0,42.0,15.0,44.0
2088,11.0,44.0,16.0,46.0
2089,12.0,45.0,17.0,48.0
2090,13.0,47.0,19.0,49.0
2091,16.0,47.0,20.0,50.0
2092,17.0,50.0,23.0,50.0
2093,18.0,51.0,24.0,51.0
2094,20.0,52.0,24.0,52.0
2095,14.0,51.0,20.0,46.0
2096,14.0,50.0,19.0,45.0
2097,14.0,48.0,18.0,43.0
2098,12.0,49.0,18.0,44.0
2099,8.0,47.0,18.0,46.0
2100,10.0,48.0,17.0,44.0
2101,9.0,45.0,15.0,44.0
2102,11.0,40.0,17.0,41.0
2103,7.0,38.0,15.0,38.0
2104,6.0,34.0,12.0,32.0
2105,7.0,32.0,8.0,29.0
2106,6.0,34.0,6.0,28.0
2107,7.0,35.0,9.0,31.0
2108,12.0,37.0,9.0,31.0
2109,12.0,38.0,11.0,31.0
2110,13.0,38.0,15.0,32.0
2111,14.0,38.0,16.0,32.0
2112,15.0,41.0,18.0,32.0
2113,16.0,42.0,19.0,36.0
2114,16.0,42.0,21.0,37.0
2115,17.0,44.0,22.0,38.0
2116,18.0,45.0,22.0,40.0
2117,18.0,46.0,24.0,42.0
2118,20.0,47.0,26.0,43.0
2119,17.0,42.0,21.0,40.0
2120,14.0,39.0,20.0,38.0
2121,11.0,38.0,21.0,37.0
2122,11.0,34.0,20.0,37.0
2123,10.0,32.0,17.0,35.0
2124,9.0,32.0,15.0,37.0
2125,10.0,31.0,11.0,38.0
2126,7.0,30.0,13.0,37.0
2127,5.0,30.0,13.0,35.0
2128,0.0,30.0,13.0,33.0
2129,2.0,24.0,12.0,34.0
2130,3.0,25.0,11.0,32.0
2131,5.0,26.0,14.0,35.0
2132,6.0,26.0,14.0,37.0
2133,7.0,26.0,16.0,37.0
2134,8.0,26.0,17.0,40.0
2135,8.0,26.0,18.0,41.0
2136,9.0,27.0,21.0,42.0
2137,9.0,31.0,22.0,43.0
2138,9.0,32.0,24.0,45.0
2139,9.0,33.0,27.0,48.0
2140,10.0,34.0,27.0,49.0
2141,11.0,35.0,29.0,50.0
2142,13.0,36.0,31.0,50.0
2143,8.0,32.0,27.0,47.0
2144,7.0,31.0,26.0,44.0
2145,6.0,32.0,23.0,43.0
2146,7.0,32.0,25.0,43.0
2147,5.0,31.0,26.0,44.0
2148,7.0,30.0,26.0,42.0
2149,8.0,27.0,22.0,40.0
2150,6.0,26.0,19.0,37.0
2151,5.0,27.0,20.0,34.0
2152,5.0,25.0,16.0,33.0
2153,5.0,24.0,13.0,31.0
2154,3.0,21.0,14.0,28.0
2155,5.0,22.0,15.0,31.0
2156,5.0,22.0,17.0,33.0
2157,6.0,22.0,18.0,34.0
2158,6.0,24.0,20.0,35.0
2159,7.0,24.0,23.0,37.0
2160,8.0,25.0,22.0,37.0
2161,8.0,25.0,22.0,39.0
2162,8.0,26.0,23.0,42.0
2163,9.0,29.0,23.0,42.0
2164,11.0,31.0,23.0,43.0
2165,12.0,33.0,23.0,46.0
2166,12.0,36.0,25.0,47.0
2167,8.0,35.0,18.0,44.0
2168,8.0,32.0,15.0,45.0
2169,8.0,29.0,13.0,44.0
2170,7.0,26.0,14.0,41.0
2171,8.0,25.0,12.0,42.0
2172,5.0,22.0,11.0,40.0
2173,6.0,20.0,11.0,38.0
2174,5.0,18.0,11.0,37.0
2175,8.0,16.0,8.0,37.0
2176,6.0,16.0,7.0,34.0
2177,4.0,13.0,8.0,30.0
2178,3.0,13.0,7.0,31.0
2179,3.0,14.0,10.0,32.0
2180,3.0,15.0,14.0,34.0
2181,3.0,15.0,15.0,34.0
2182,3.0,16.0,19.0,34.0
2183,3.0,19.0,19.0,35.0
2184,5.0,19.0,20.0,36.0
2185,8.0,20.0,24.0,39.0
2186,8.0,25.0,25.0,41.0
2187,8.0,28.0,25.0,43.0
2188,8.0,29.0,25.0,43.0
2189,9.0,31.0,27.0,43.0
2190,9.0,32.0,27.0,43.0
2191,10.0,27.0,21.0,39.0
2192,8.0,27.0,19.0,38.0
2193,6.0,27.0,17.0,39.0
2194,6.0,25.0,15.0,39.0
2195,9.0,26.0,14.0,36.0
2196,7.0,25.0,13.0,36.0
2197,5.0,23.0,15.0,35.0
2198,6.0,22.0,11.0,32.0
2199,6.0,19.0,11.0,27.0
2200,4.0,16.0,5.0,24.0
2201,4.0,15.0,4.0,22.0
2202,4.0,15.0,3.0,20.0
2203,8.0,15.0,4.0,20.0
2204,12.0,17.0,6.0,21.0
2205,12.0,19.0,9.0,21.0
2206,15.0,20.0,10.0,22.0
2207,17.0,21.0,13.0,22.0
2208,18.0,22.0,15.0,24.0
2209,19.0,23.0,16.0,26.0
2210,22.0,23.0,17.0,27.0
2211,23.0,26.0,18.0,29.0
2212,25.0,27.0,19.0,30.0
2213,25.0,29.0,20.0,31.0
2214,26.0,30.0,21.0,35.0
2215,22.0,24.0,19.0,31.0
2216,20.0,20.0,16.0,33.0
2217,21.0,18.0,15.0,31.0
2218,19.0,15.0,15.0,28.0
2219,17.0,13.0,15.0,29.0
2220,13.0,13.0,17.0,29.0
2221,12.0,15.0,15.0,27.0
2222,12.0,14.0,13.0,26.0
2223,11.0,11.0,11.0,24.0
2224,8.0,12.0,11.0,21.0
2225,6.0,10.0,10.0,21.0
2226,5.0,7.0,7.0,21.0
2227,6.0,8.0,8.0,21.0
2228,6.0,9.0,8.0,22.0
2229,6.0,11.0,9.0,22.0
2230,6.0,11.0,9.0,23.0
2231,6.0,12.0,11.0,24.0
2232,6.0,13.0,11.0,25.0
2233,9.0,14.0,11.0,25.0
2234,10.0,15.0,11.0,26.0
2235,11.0,16.0,13.0,27.0
2236,11.0,17.0,16.0,29.0
2237,12.0,20.0,18.0,31.0
2238,12.0,22.0,20.0,31.0
2239,10.0,19.0,17.0,28.0
2240,9.0,18.0,17.0,24.0
2241,7.0,16.0,19.0,22.0
2242,6.0,15.0,17.0,20.0
2243,7.0,19.0,17.0,18.0
2244,8.0,19.0,16.0,18.0
2245,9.0,17.0,12.0,18.0
2246,5.0,15.0,7.0,16.0
2247,8.0,13.0,6.0,14.0
2248,8.0,12.0,5.0,13.0
2249,8.0,11.0,5.0,15.0
2250,7.0,6.0,3.0,14.0
2251,7.0,6.0,3.0,19.0
2252,9.0,6.0,4.0,19.0
2253,11.0,6.0,6.0,20.0
2254,11.0,7.0,10.0,20.0
2255,12.0,7.0,9.0,21.0
2256,13.0,9.0,13.0,24.0
