,Anchorage_100,Anchorage_101,Anchorage_102,Anchorage_103,mean,std
1167,7.0,0.0,,0.0,2.3333333333333335,3.2998316455372216
1168,7.0,0.0,10.34,13.0,7.585,4.8679230684142905
1169,7.0,12.0,8.15,0.0,6.7875,4.334220662356729
1170,7.0,10.0,8.83,0.0,6.4575,3.8785201752730387
1171,5.37,,9.34,,7.355,1.9849999999999999
1172,4.55,9.0,,,6.775,2.225
1174,7.31,,23.16,11.0,13.823333333333332,6.7717074820330385
1175,7.86,8.0,,,7.93,0.06999999999999984
1176,7.7,9.0,1.0,9.0,6.675,3.3191678173903774
1177,6.2,7.0,0.0,9.0,5.55,3.362662635472075
1179,2.0,,1.0,9.0,4.0,3.559026084010437
1180,0.0,8.78,0.0,6.86,3.91,3.968488377203592
1181,0.0,10.11,2.0,9.0,5.2775,4.35327678306813
1183,0.0,7.42,,9.13,5.516666666666667,3.9628469003426763
1184,1.0,7.6,2.0,9.58,5.045,3.6307127399451478
1185,0.0,1.0,1.0,10.66,3.165,4.3464554524347765
1186,0.0,0.0,0.0,9.66,2.415,4.182902700278839
1187,0.0,0.0,13.0,9.3,5.575,5.726419038107498
1190,0.0,,10.0,9.2,6.3999999999999995,4.537253207246281
1192,1.0,0.0,10.0,1.0,3.0,4.06201920231798
1193,0.0,0.0,8.0,1.0,2.25,3.344772040064913
1194,0.0,1.0,9.26,1.0,2.815,3.7433507717017385
1195,11.0,2.0,9.02,0.0,5.505,4.613575077962859
1196,12.0,1.0,9.37,1.0,5.842499999999999,4.930965295963864
1198,10.0,,9.18,,9.59,0.41000000000000014
1199,10.0,13.0,9.2,0.0,8.05,4.858754984561374
1200,10.0,0.0,7.49,,5.830000000000001,4.247877901572345
1201,9.0,14.0,10.23,0.0,8.307500000000001,5.1379634827429435
1202,10.0,14.0,8.96,1.0,8.49,4.715962255998239
1203,8.0,11.0,9.4,0.0,7.1,4.2343830719480255
1204,11.0,,0.0,12.0,7.666666666666667,5.436502143433364
1205,7.0,10.0,,13.0,10.0,2.449489742783178
1207,8.0,,0.0,10.0,6.0,4.320493798938574
1210,8.99,7.0,,,7.995,0.9950000000000001
1211,8.84,9.0,,7.0,8.28,0.9074506414492562
1212,9.14,,1.0,6.0,5.38,3.351934764679448
1213,9.26,6.0,13.0,7.51,8.942499999999999,2.611248504068504
1214,9.37,6.64,12.0,10.56,9.6425,1.9677954034909222
1216,11.16,5.19,8.0,9.19,8.385,2.1624580920794743
1218,0.0,8.09,7.0,0.0,3.7725,3.792132480544423
1219,0.0,6.32,5.0,0.0,2.83,2.868222446045634
1221,0.0,5.82,,,2.91,2.91
1223,1.0,,6.85,1.0,2.9499999999999997,2.7577164466275352
1224,0.0,0.0,6.48,2.28,2.19,2.645959183358655
1225,0.0,5.38,5.69,1.0,3.0175,2.5445665151455565
1227,0.0,0.0,5.95,0.0,1.4875,2.576425576258705
1228,1.0,0.0,7.09,0.0,2.0225,2.9540681694910154
1229,12.0,0.0,5.82,,5.94,4.8997142773839375
1230,11.0,,0.0,0.0,3.6666666666666665,5.185449728701348
1231,10.0,0.0,,,5.0,5.0
1232,11.0,1.0,0.0,11.0,5.75,5.261891294962297
1233,10.0,1.0,0.0,,3.6666666666666665,4.4969125210773475
1234,10.0,,0.43,10.0,6.81,4.5113412639701735
1240,8.66,8.0,16.4,5.0,9.515,4.2075735287692835
1241,8.5,9.0,0.0,7.0,6.125,3.6120458191999725
1242,8.72,7.0,,7.0,7.573333333333333,0.8108157757605747
1243,9.87,,,9.0,9.434999999999999,0.4349999999999996
1244,8.89,7.0,13.0,5.69,8.645,2.7597146591631536
1245,8.6,8.68,12.0,5.62,8.725,2.2574487812572848
1246,8.54,,,0.0,4.27,4.27
1247,9.16,11.15,11.0,0.0,7.827500000000001,4.58664024641131
1249,9.06,,10.47,0.0,6.510000000000001,4.639116295157947
1250,1.0,,,0.0,0.5,0.5
1251,0.0,11.12,,0.0,3.7066666666666666,5.2420182711962715
1252,0.0,11.89,9.0,0.0,5.2225,5.321514704480295
1255,0.0,,9.05,0.0,3.016666666666667,4.266210913158837
1256,0.0,22.9,11.21,0.0,8.5275,9.47630037250825
1257,0.0,8.95,5.0,1.0,3.7375,3.5435460699700236
1258,13.0,0.0,10.12,0.0,5.779999999999999,5.86900332254123
1259,12.0,0.0,8.04,13.0,8.26,5.1169131319575865
1260,12.0,0.0,8.0,,6.666666666666667,4.988876515698588
1261,12.0,1.0,10.34,9.0,8.085,4.226307489996439
1262,10.0,0.0,7.38,9.0,6.595,3.9207237852212953
1263,9.0,,7.19,8.0,8.063333333333334,0.7402852303147902
1266,4.95,1.0,8.99,8.0,5.735,3.1129447473413334
1267,7.32,2.0,0.0,,3.106666666666667,3.089135082115309
1268,6.01,1.0,2.0,6.0,3.7525,2.2800808647940536
1270,4.7,,1.0,10.42,5.373333333333334,3.8750598561685323
1271,3.0,13.0,0.0,,5.333333333333333,5.557777333511022
1273,1.0,,1.0,11.14,4.38,4.780041840821061
1274,0.0,,,9.19,4.595,4.595
1276,0.0,,12.0,9.88,7.293333333333334,5.229285058420723
1277,0.0,,11.0,,5.5,5.5
1279,12.0,10.0,11.0,0.0,8.25,4.815340071064556
1280,10.0,11.0,10.0,,10.333333333333334,0.4714045207910317
1281,9.0,9.0,9.0,0.0,6.75,3.897114317029974
1282,7.0,10.0,7.0,1.0,6.25,3.2691742076555053
1283,4.0,8.0,7.0,0.0,4.75,3.112474899497183
1284,5.0,11.0,6.0,0.0,5.5,3.905124837953327
1285,5.0,8.0,7.86,0.0,5.215,3.2401658908148514
1286,3.0,10.96,8.04,1.0,5.75,3.953264473824133
1287,4.0,10.25,8.39,1.0,5.91,3.6311912645852185
1288,3.0,9.03,9.68,16.0,9.4275,4.60250678978315
1289,2.0,9.68,9.74,,7.140000000000001,3.6346113960092077
1290,0.0,9.77,8.92,1.0,4.922499999999999,4.446776219914827
1293,0.0,11.25,9.68,0.0,5.2325,5.2618598185432495
1295,0.0,13.12,10.16,12.0,8.82,5.200730717889554
1297,1.0,12.77,23.48,11.0,12.0625,7.974454134923594
1298,0.0,,10.33,11.0,7.109999999999999,5.034964415630627
1299,0.0,23.31,23.01,8.0,13.58,9.98937685744211
1300,12.0,,1.08,9.0,7.359999999999999,4.606430288194971
1301,12.0,22.86,,10.0,14.953333333333333,5.650164206070081
1303,10.0,2.0,23.76,9.0,11.190000000000001,7.884687691976139
1304,9.0,0.0,0.0,8.0,4.25,4.264680527307995
1305,10.0,0.0,,,5.0,5.0
1306,10.0,2.0,1.0,8.34,5.335,3.8957252213163085
1307,9.0,0.0,0.0,10.48,4.87,4.89803021632166
1309,8.0,0.0,,,4.0,4.0
1310,9.0,0.17,,9.42,6.196666666666666,4.264944965126227
1311,10.0,0.0,0.0,,3.3333333333333335,4.714045207910316
1313,6.0,0.0,0.0,0.0,1.5,2.598076211353316
1314,8.96,1.0,0.0,,3.3200000000000003,4.008923379994518
1315,8.94,0.0,14.0,,7.646666666666666,5.788179525742288
1316,9.55,13.0,14.0,0.0,9.1375,5.5278131978206355
1317,9.01,10.0,0.0,,6.336666666666666,4.4988912214258105
1318,10.13,5.0,0.0,1.0,4.032500000000001,3.986623728168988
1319,8.65,,0.0,0.0,2.8833333333333333,4.077649104842425
1320,8.45,5.0,,0.0,4.483333333333333,3.4689896063391266
1321,7.62,,,0.0,3.81,3.81
1322,8.68,8.06,14.0,0.0,7.6850000000000005,5.001727201677436
1323,7.56,,13.0,,10.28,2.72
1324,7.55,,13.0,0.0,6.8500000000000005,5.330259530892156
1325,8.35,11.93,14.0,13.0,11.82,2.1329439748854164
1326,8.79,,9.0,11.0,9.596666666666666,0.9960031236006355
1327,10.3,0.0,9.0,,6.433333333333334,4.579907810814051
1328,8.34,4.0,9.0,11.0,8.085,2.5537570362115503
1330,1.0,0.0,11.99,11.0,5.9975000000000005,5.519965466377484
1331,1.0,13.0,12.39,,8.796666666666667,5.518697511390004
1332,1.0,,11.38,11.0,7.793333333333334,4.806116473365535
1333,17.64,7.0,11.56,10.0,11.55,3.879213837880042
1334,19.12,7.0,13.48,10.0,12.4,4.506794869971341
1335,1.0,6.0,,8.0,5.0,2.943920288775949
1336,1.78,,13.68,9.0,8.153333333333334,4.894904379953595
1338,14.31,3.0,11.59,11.0,9.975000000000001,4.2160911992033565
1339,13.4,3.0,23.72,8.0,12.03,7.6862669742860215
1341,12.0,1.0,22.13,8.28,10.8525,7.618862693998363
1343,11.08,1.0,0.0,8.81,5.2225,4.8032404426595185
1344,12.0,0.0,,8.27,6.756666666666667,5.01448789896724
1345,11.0,0.0,0.0,8.99,4.9975000000000005,5.047773642904365
1346,12.0,0.0,0.0,23.21,8.8025,9.65360133577102
1347,12.0,0.0,,8.27,6.756666666666667,5.01448789896724
1348,9.0,0.0,2.47,0.0,2.8675,3.6813949462126443
1349,5.0,0.0,,2.0,2.3333333333333335,2.0548046676563256
1351,5.0,0.0,,0.0,1.6666666666666667,2.357022603955158
1352,5.0,0.0,1.0,,2.0,2.160246899469287
1353,5.0,,15.36,1.0,7.12,6.051071530453648
1354,4.0,0.0,1.0,0.0,1.25,1.6393596310755
1355,3.0,0.0,13.43,12.0,7.1075,5.72928169581493
1356,3.0,,,10.0,6.5,3.5
1357,4.0,0.0,13.33,,5.776666666666666,5.585077339561995
1358,4.0,,,9.0,6.5,2.5
1359,2.0,1.0,15.48,,6.16,6.602868063702823
1361,3.0,,12.86,6.0,7.286666666666666,4.126865907952695
1362,1.63,0.0,23.14,,8.256666666666666,10.545123148746164
1363,1.72,,,9.09,5.405,3.685
1364,2.36,1.0,23.78,10.16,9.325,9.047943136426092
1365,0.0,0.0,0.0,8.27,2.0675,3.581015044648654
1366,5.53,0.0,1.0,,2.1766666666666667,2.406052553226735
1367,0.0,0.0,0.0,,0.0,0.0
1368,0.0,13.0,,,6.5,6.5
1369,5.54,12.0,2.0,,6.513333333333333,4.140091249665344
1372,0.0,13.0,,,6.5,6.5
1374,2.87,11.0,2.0,1.0,4.2175,3.971387509422872
1375,3.04,12.0,1.0,0.0,4.01,4.741339473186876
1377,0.0,,,1.0,0.5,0.5
1378,0.0,,13.0,13.0,8.666666666666666,6.128258770283412
1379,14.84,8.0,,0.0,7.613333333333333,6.064571066631359
1380,0.0,9.0,14.0,,7.666666666666667,5.792715732327589
1381,15.02,8.0,10.0,12.0,11.254999999999999,2.593274956498057
1382,14.0,12.02,,13.0,13.006666666666666,0.8083453607352631
1383,0.0,,10.0,12.0,7.333333333333333,5.2493385826745405
1384,1.0,9.19,8.37,10.0,7.14,3.591469058755762
1385,14.0,8.88,8.2,12.0,10.77,2.351744033690742
1386,12.0,,9.48,12.0,11.160000000000002,1.1879393923933996
1388,12.9,8.09,,6.0,8.996666666666668,2.8889482899875905
1389,11.0,8.91,10.58,7.0,9.3725,1.5771394199626105
1390,14.71,,10.52,,12.615,2.0950000000000006
1392,12.0,,11.68,9.25,10.976666666666667,1.2279069816380863
1393,9.0,23.49,10.65,8.93,13.017499999999998,6.085356912293641
1394,12.0,,11.92,8.9,10.94,1.442867515285678
1396,8.0,9.48,,7.23,8.236666666666666,0.9336785076007457
1397,10.0,,22.15,,16.075,6.074999999999999
1398,11.85,8.03,23.19,6.98,12.5125,6.425520893281727
1400,10.22,0.0,0.0,8.01,4.5575,4.623993809468175
1401,10.93,,0.0,1.0,3.9766666666666666,4.933668907505741
1402,10.16,1.0,0.0,0.0,2.79,4.274611093421248
1403,10.28,0.0,,,5.14,5.14
1404,11.71,0.0,,0.0,3.9033333333333338,5.520146938462981
1405,13.0,2.0,2.0,0.0,4.25,5.11737237261468
1406,10.66,1.0,2.0,1.0,3.665,4.05914707789703
1408,10.91,1.0,15.0,0.0,6.7275,6.402950003709227
1409,23.85,3.0,0.0,0.0,6.7125,9.969852995405702
1410,25.12,2.0,12.0,12.0,12.780000000000001,8.211284917721466
1411,24.24,3.49,12.0,12.0,12.9325,7.395259883871559
1413,22.36,16.62,11.0,13.0,15.745000000000001,4.317809050896067
1414,22.4,0.0,12.0,11.7,11.524999999999999,7.92697136364198
1415,0.0,14.53,11.0,12.0,9.3825,5.567667262866918
1417,1.0,22.15,8.0,,10.383333333333333,8.797379660381203
1419,3.06,22.35,5.0,7.0,9.3525,7.632317390543976
1420,0.0,12.0,,,6.0,6.0
1422,2.18,13.0,,10.27,8.483333333333333,4.594361278301431
1423,1.21,,,5.0,3.105,1.895
1424,0.0,,3.0,5.0,2.6666666666666665,2.0548046676563256
1425,2.0,10.0,4.0,4.0,5.0,3.0
1426,1.57,,5.0,4.0,3.5233333333333334,1.4402854655318238
1427,2.0,,,5.0,3.5,1.5
1431,17.9,10.24,,2.0,10.046666666666667,6.492587226128647
1433,18.16,,6.27,0.0,8.143333333333333,7.531198812643014
1434,12.0,11.94,,,11.969999999999999,0.03000000000000025
1435,15.88,,3.66,2.5,7.346666666666667,6.052532986738326
1437,19.27,11.97,4.09,2.51,9.459999999999999,6.702156369408281
1438,21.85,,0.0,3.75,8.533333333333333,9.539945259568084
1439,12.1,13.25,1.0,4.64,7.7475000000000005,5.108989014472433
1440,10.32,12.16,1.0,3.91,6.8475,4.558044399739871
1443,16.91,,2.0,1.0,6.636666666666667,7.275806179081158
1444,13.11,25.42,,,19.265,6.155000000000001
1445,15.28,11.05,0.0,0.0,6.5825,6.750253235990484
1446,16.49,2.38,0.0,2.0,5.217499999999999,6.570678713040229
1447,17.09,26.27,0.0,1.0,11.09,11.081838746345301
1449,30.46,7.67,,3.0,13.71,11.996502268022404
1450,29.24,,,,29.24,0.0
1451,30.13,22.6,0.0,2.0,13.682500000000001,12.978190118425603
1453,27.53,,1.0,0.0,9.51,12.74860253779475
1455,29.25,0.0,0.0,,9.75,13.788582233137676
1456,25.66,1.0,0.0,0.0,6.665,10.974364446290272
1457,25.35,5.0,0.0,0.0,7.5875,10.456360205635614
1458,6.28,23.24,0.0,,9.84,9.815959793452022
1459,6.52,1.0,0.0,,2.5066666666666664,2.867069739104525
1461,10.18,0.0,,2.0,4.06,4.403846803269462
1463,28.08,1.0,11.0,15.0,13.77,9.708691981930418
1464,1.0,0.0,11.0,,4.0,4.96655480858378
1466,0.0,1.0,11.0,0.0,3.0,4.636809247747852
1468,0.0,0.0,9.0,0.0,2.25,3.897114317029974
1469,18.42,4.699999999999999,10.0,,11.040000000000001,5.649235936537496
1470,42.0,18.64,,1.0,20.546666666666667,16.792389810731393
1471,0.0,,9.0,0.0,3.0,4.242640687119285
1474,47.29,,10.31,,28.8,18.490000000000002
1475,0.0,,14.94,,7.47,7.47
1476,0.0,0.13,11.09,11.0,5.555,5.4902846010020285
1477,0.0,17.21,12.04,9.0,9.5625,6.252600958801065
1478,47.36,,,,47.36,0.0
1479,16.22,16.44,14.88,,15.846666666666666,0.6894119877757339
1480,0.0,15.3,10.53,11.0,9.2075,5.631577820646715
1481,13.0,10.23,,9.0,10.743333333333334,1.672848535349875
1482,39.7,,,8.0,23.85,15.850000000000001
1484,36.25,16.58,,,26.415,9.835
1486,36.23999999999999,15.91,25.82,11.45,22.355,9.555842453703384
1487,37.14,,13.08,13.38,21.2,11.271947480360259
1490,18.01,16.64,,12.91,15.853333333333333,2.1550921609579077
1492,38.09999999999999,14.51,24.76,14.43,22.949999999999996,9.703383430535965
1493,42.69,28.09,23.78,15.15,27.427500000000002,9.967748930927181
1495,19.16,27.53,0.02,26.29,18.25,10.999102236091817
1496,44.18,28.54,3.84,27.04,25.9,14.39679825516771
1497,18.71,28.2,,27.01,24.64,4.221192564509071
1499,56.96,25.52,0.0,,27.493333333333336,23.295649570013904
1500,18.41,,,,18.41,0.0
1501,32.13,27.47,,26.18,28.593333333333334,2.5556516890131102
1502,32.82,26.29,0.0,24.84,20.9875,12.48440502186628
1503,31.97,26.84,,25.5,28.103333333333335,2.7883368200815015
1504,33.1,,0.0,1.95,11.683333333333335,15.164780102446445
1506,38.53,23.36,2.0,24.5,22.0975,13.05088574580285
1507,58.45,21.62,2.19,4.33,21.6475,22.543928644981115
1508,61.09,1.0,3.0,,21.69666666666667,27.867257170777002
1509,37.3,21.97,17.07,,25.44666666666667,8.616984520249657
1511,35.95,20.26,17.15,27.25,25.152500000000003,7.22776028587003
1513,35.92,,,8.04,21.98,13.940000000000001
1514,47.73,,0.0,2.0,16.576666666666664,22.043859815276353
1515,35.7,1.0,14.0,2.0,13.175,13.974686937459458
1516,71.89,5.15,,5.0,27.346666666666668,31.49695258627765
1517,74.78,19.67,11.0,28.5,33.4875,24.630046056595187
1518,48.01,18.79,14.14,0.0,20.235,17.465271970398856
1519,76.33,,11.82,44.56,44.23666666666667,26.33708960551429
1520,3.0,0.0,14.07,52.29000000000001,17.340000000000003,20.84770131213512
1521,0.0,,9.34,2.0,3.78,4.01540367418603
1522,75.16,21.8,11.43,1.0,27.347499999999997,28.5673216936765
1523,75.94999999999999,0.0,13.69,1.49,22.782499999999995,31.15232525430485
1524,0.0,24.32,15.78,52.59,23.1725,19.09397728997288
1525,5.51,24.63,12.18,0.0,10.58,9.18699896593006
1528,73.7,12.39,11.95,22.78,30.205000000000002,25.48315571117518
1529,42.65,18.36,12.68,,24.563333333333333,12.997723732339528
1530,17.06,21.97,13.03,50.54,25.65,14.714847943488916
1531,0.0,20.97,13.54,,11.503333333333332,8.681253109750662
1532,18.69,11.0,26.68,14.0,17.5925,5.919338539904606
1533,43.23,15.36,25.91,23.16,26.915,10.183409301407853
1534,0.0,34.18,25.0,,19.726666666666667,14.443548348272627
1535,1.13,,23.8,18.52,14.483333333333334,9.685151292342086
1536,63.54,,4.17,21.73,29.813333333333333,24.90253579234229
1538,14.78,14.77,2.0,22.91,13.614999999999998,7.483256309922839
1539,94.64,,,11.0,52.82,41.82
1542,35.97,,,16.42,26.195,9.774999999999999
1544,37.1,30.82,,,33.96,3.1400000000000006
1545,42.48999999999999,30.73,1.47,,24.89666666666666,17.246853497248576
1546,35.4,32.28,0.0,35.58,25.815,14.961934199828578
1547,58.16999999999999,32.31,2.18,42.23,33.7225,20.41434713014354
1548,57.13,36.54,,39.13,44.26666666666667,9.157002178054176
1549,104.37,11.21,2.0,10.19,31.942500000000003,41.96815422138554
1550,14.91,15.17,4.31,30.85,16.310000000000002,9.469308316872992
1551,57.97,30.57,17.93,,35.49,16.712374656722684
1552,13.59,,16.9,39.42,23.30333333333333,11.47603977375858
1554,55.03,35.43000000000001,1.0,10.48,25.485000000000003,21.19242376416629
1556,34.18,,,,34.18,0.0
1557,54.42,51.17,1.0,33.33,34.980000000000004,21.197833615725926
1558,36.05,52.68,14.0,9.8,28.132499999999997,17.328262138772022
1559,35.42,24.76,12.0,28.32,25.125,8.494025841731354
1560,56.82,,,28.34,42.58,14.24
1562,25.61,22.65,15.53,25.89,22.42,4.175583791519457
1563,25.31,51.47,16.05,,30.94333333333333,14.998776246377199
1564,26.48,2.0,17.42,27.17,18.267500000000002,10.149500911374904
1566,30.86,23.98,35.86,26.57,29.317500000000003,4.506142335745731
1567,50.06,27.91,36.23,,38.06666666666666,9.135485147975936
1569,30.73,2.0,10.0,48.28,22.7525,18.087193501204105
1570,51.13,,12.1,46.5,36.57666666666667,17.410526190274155
1571,54.62,18.59,14.29,,29.166666666666668,18.083632255593884
1572,32.18,65.06,12.95,49.03,39.80500000000001,19.379417560907243
1575,25.05,62.42,,0.0,29.156666666666666,25.6477761652394
1576,43.54,,32.86,28.79,35.06333333333333,6.2199481955684774
1577,54.26,,32.97,,43.614999999999995,10.645
1578,65.77,22.41,,6.02,31.399999999999995,25.207547811452557
1579,66.53999999999999,24.04,35.57,24.25,37.599999999999994,17.347482526291817
1582,27.75,,12.19,42.69,27.543333333333333,12.45243037411662
1583,1.0,13.0,,66.59,26.863333333333333,28.51497890972782
1584,49.84,,13.03,,31.435000000000002,18.405
1585,62.8,58.77,26.93,67.82000000000001,54.08,15.999567181645885
