,Anchorage_100,Anchorage_101,Anchorage_102,Anchorage_103,mean,std
4195,10.0,9.07,,9.0,9.356666666666667,0.45580210130664767
4196,8.0,,,9.0,8.5,0.5
4200,11.0,1.0,,,6.0,5.0
4218,0.0,,,,0.0,0.0
4227,10.0,6.59,,10.0,8.863333333333333,1.607489415897418
4228,10.0,,,,10.0,0.0
4238,9.74,,0.0,,4.87,4.87
4239,7.84,,13.0,,10.42,2.58
4251,0.0,9.4,,9.0,6.133333333333333,4.339994879669279
4253,0.0,,8.74,,4.37,4.37
4266,7.0,,,,7.0,0.0
4272,9.19,8.72,,,8.955,0.23499999999999943
4305,0.0,,,,0.0,0.0
4316,3.54,,,,3.54,0.0
4318,6.19,,,,6.19,0.0
4325,0.0,,8.45,,4.225,4.225
4327,0.0,6.0,,,3.0,3.0
4330,0.0,,10.33,9.96,6.763333333333333,4.784783752224917
4332,0.0,,7.85,,3.925,3.925
4336,11.0,,,0.0,5.5,5.5
4343,8.0,,,0.0,4.0,4.0
4345,6.99,,12.0,,9.495000000000001,2.505
4350,11.58,,,,11.58,0.0
4353,9.44,,9.94,,9.69,0.25
4358,3.53,,,,3.53,0.0
4361,0.89,,,,0.89,0.0
4365,1.18,,7.88,,4.53,3.35
4366,1.14,0.0,,,0.57,0.57
4367,0.56,,3.6,0.0,1.3866666666666667,1.581672813475938
4368,15.3,,,,15.3,0.0
4378,16.0,12.0,,,14.0,2.0
4383,11.34,,,,11.34,0.0
4395,6.31,,,,6.31,0.0
4427,0.0,,,,0.0,0.0
4430,3.0,,8.18,,5.59,2.59
4434,1.0,,,,1.0,0.0
4438,0.0,1.0,,,0.5,0.5
4443,13.0,,,1.0,7.0,6.0
4448,8.0,,9.7,,8.85,0.8499999999999996
4451,11.89,,,,11.89,0.0
4453,9.4,,9.22,,9.31,0.08999999999999986
4457,1.0,,8.4,11.97,7.123333333333334,4.568561650624358
4464,0.0,,,,0.0,0.0
4466,15.0,,,,15.0,0.0
4467,0.0,,0.0,,0.0,0.0
4470,0.0,,,,0.0,0.0
4485,10.99,,8.0,7.0,8.663333333333334,1.6950975062088776
4487,0.0,,,,0.0,0.0
4490,0.0,,11.76,,5.88,5.88
4500,10.0,,,,10.0,0.0
4501,9.0,,3.0,,6.0,3.0
4504,8.0,0.0,0.0,,2.6666666666666665,3.7712361663282534
4518,1.0,,,,1.0,0.0
4519,0.0,9.0,,,4.5,4.5
4527,0.0,,,,0.0,0.0
4528,1.0,4.84,,,2.92,1.92
4530,13.0,,,,13.0,0.0
4532,12.0,,,,12.0,0.0
4534,13.0,,,,13.0,0.0
4541,9.0,,,,9.0,0.0
4545,8.0,,,,8.0,0.0
4556,5.0,0.0,0.0,,1.6666666666666667,2.357022603955158
4559,6.1,,,0.0,3.05,3.05
4561,3.84,,,1.0,2.42,1.42
4567,0.0,,,10.0,5.0,5.0
4594,1.0,,,,1.0,0.0
4596,0.0,,,,0.0,0.0
4602,8.0,,,,8.0,0.0
4611,9.74,9.91,,,9.825,0.08499999999999996
4612,7.14,7.67,,,7.404999999999999,0.2650000000000001
4613,8.01,,,,8.01,0.0
4617,1.0,,,,1.0,0.0
4630,12.0,,,,12.0,0.0
4648,9.91,6.22,7.01,,7.713333333333334,1.586407541865863
4657,0.0,12.0,,,6.0,6.0
4658,0.0,,,,0.0,0.0
4668,0.0,,,,0.0,0.0
4691,2.0,,,,2.0,0.0
4695,0.0,,,,0.0,0.0
4706,8.0,,,9.0,8.5,0.5
4708,7.0,,,,7.0,0.0
4723,0.0,12.0,,0.0,4.0,5.656854249492381
4739,10.0,,,,10.0,0.0
4743,9.63,,,,9.63,0.0
4748,11.06,,,,11.06,0.0
4760,22.96,,,,22.96,0.0
4761,0.0,,,,0.0,0.0
4762,0.0,,,,0.0,0.0
4774,11.0,,,,11.0,0.0
4785,10.23,,,,10.23,0.0
4799,10.0,7.67,,,8.835,1.165
4809,13.49,,,,13.49,0.0
4814,23.69,,,,23.69,0.0
4833,8.0,,,,8.0,0.0
4843,1.0,,,,1.0,0.0
4856,6.0,,,,6.0,0.0
4857,5.0,,,,5.0,0.0
4861,8.9,,,,8.9,0.0
4865,7.9,,,,7.9,0.0
4886,8.0,,,,8.0,0.0
4898,0.0,,,9.56,4.78,4.78
4904,14.0,,,,14.0,0.0
4907,12.0,,,,12.0,0.0
4924,11.24,,,6.0,8.620000000000001,2.62
4925,7.78,,,6.0,6.890000000000001,0.8900000000000001
4928,3.0,0.0,,,1.5,1.5
4935,4.0,,,,4.0,0.0
4938,0.0,,,,0.0,0.0
4941,1.0,,,,1.0,0.0
4945,1.0,,,,1.0,0.0
4954,10.0,,,,10.0,0.0
4958,10.68,,,8.01,9.344999999999999,1.335
4962,7.8,,,1.0,4.4,3.4
4965,8.26,,12.0,,10.129999999999999,1.87
4969,6.65,,,,6.65,0.0
4974,4.58,,,,4.58,0.0
4975,3.03,,,,3.03,0.0
4995,23.0,,15.0,,19.0,4.0
4999,2.0,,,,2.0,0.0
5013,0.0,,22.78,,11.39,11.39
5020,8.25,,,,8.25,0.0
5027,11.01,,,,11.01,0.0
5028,9.83,,,,9.83,0.0
5035,0.0,,10.0,,5.0,5.0
5048,0.0,,10.04,,5.02,5.02
5050,14.0,,,,14.0,0.0
5054,12.0,,,,12.0,0.0
5059,8.88,,,,8.88,0.0
5078,12.0,,,,12.0,0.0
5084,10.0,11.51,,8.309999999999999,9.94,1.307083266921686
5100,1.0,,13.0,,7.0,6.0
5108,0.0,,,,0.0,0.0
5110,1.0,,,1.0,1.0,0.0
5142,2.0,,,0.0,1.0,1.0
5148,1.0,,,,1.0,0.0
5152,11.0,21.86,,5.0,12.62,6.977736022521918
5160,8.0,,,,8.0,0.0
5176,0.0,9.47,,,4.735,4.735
5188,7.0,0.0,12.0,,6.333333333333333,4.9216076867444665
5197,7.38,,,,7.38,0.0
5200,0.0,0.0,,0.0,0.0,0.0
5202,0.0,,5.79,,2.895,2.895
5205,0.0,,,13.0,6.5,6.5
5214,3.0,,1.0,,2.0,1.0
5229,0.0,,,,0.0,0.0
5244,8.0,,,,8.0,0.0
5249,8.5,0.0,,,4.25,4.25
5267,3.0,,,,3.0,0.0
5270,0.0,9.0,,,4.5,4.5
5280,11.0,,,,11.0,0.0
5282,10.0,,,,10.0,0.0
5290,10.48,,,,10.48,0.0
5300,0.0,,,,0.0,0.0
5311,13.0,,,,13.0,0.0
5315,12.0,,,,12.0,0.0
5319,12.0,0.0,,,6.0,6.0
5339,0.0,,,,0.0,0.0
5349,11.0,,,,11.0,0.0
5362,24.38,7.22,,,15.799999999999999,8.579999999999998
5372,2.0,,,,2.0,0.0
5374,0.0,,,,0.0,0.0
5378,11.0,,,0.0,5.5,5.5
5379,10.42,,,,10.42,0.0
5381,10.0,,0.47,,5.235,4.765000000000001
5388,6.29,,,,6.29,0.0
5390,0.0,,,,0.0,0.0
5395,0.0,,,,0.0,0.0
5399,9.0,1.0,,,5.0,4.0
5400,9.0,,4.35,6.39,6.579999999999999,1.9031027297547551
5402,9.0,,,,9.0,0.0
5415,0.0,9.0,,,4.5,4.5
5425,9.0,,,,9.0,0.0
5426,10.0,,,,10.0,0.0
5433,9.35,,,,9.35,0.0
5441,2.0,,,,2.0,0.0
5452,11.0,,,,11.0,0.0
5455,9.0,,,,9.0,0.0
5471,11.15,,,,11.15,0.0
5483,0.0,,,1.0,0.5,0.5
5484,0.0,,,,0.0,0.0
5487,12.0,,,,12.0,0.0
5489,6.0,,,0.0,3.0,3.0
5498,9.55,,,,9.55,0.0
5508,0.0,,,,0.0,0.0
5509,1.0,,,,1.0,0.0
5511,2.0,,,25.57,13.785,11.785000000000002
